scaf0054177.1,Bradi2g25640.1|PACid:21808022,45.671641791
scaf0344966.1,Bradi1g26370.1|PACid:21819017,52.2123893805
scaf0388402.1,Bradi2g42890.1|PACid:21803986,18.8640973631
scaf0324494.2,Bradi4g03005.1|PACid:21810746,12.673056443
scaf0324494.1,Bradi3g19417.1|PACid:21833271,40.0530503979
scaf0127389.2,Bradi1g53890.1|PACid:21820588,52.6041666667
scaf0434186.1,Bradi3g28040.1|PACid:21828933,13.829787234
scaf0076991.1,Bradi1g45950.1|PACid:21817380,60.4743083004
scaf0419970.1,Bradi1g61510.1|PACid:21823724,24.0875912409
scaf0419970.2,Bradi1g35210.1|PACid:21820576,21.875
scaf0419970.3,Bradi1g44110.1|PACid:21814834,52.024291498
scaf0095218.1,Bradi2g45490.1|PACid:21806663,24.2837653479
scaf0188567.1,Bradi2g50680.3|PACid:21806101,15.9509202454
scaf0116945.2,Bradi4g42790.1|PACid:21812202,14.8148148148
scaf0116945.3,Bradi1g18770.1|PACid:21822309,43.5677530017
scaf0116945.1,Bradi3g29770.1|PACid:21827626,58.3591331269
scaf0435899.1,Bradi2g23870.1|PACid:21803583,32.4712643678
scaf0429208.1,Bradi2g42637.1|PACid:21806337,45.3125
scaf0100371.1,Bradi1g45860.1|PACid:21821140,15.4761904762
scaf0331393.1,Bradi2g42210.2|PACid:21803698,18.7732342007
scaf0018700.1,Bradi5g04070.1|PACid:21825833,58.0821917808
scaf0127215.1,Bradi4g11470.1|PACid:21810228,37.2340425532
scaf0207346.1,Bradi3g55680.1|PACid:21828438,14.2857142857
scaf0331556.1,Bradi3g30270.1|PACid:21830282,38.8888888889
scaf0303498.1,Bradi4g14910.1|PACid:21812981,23.2774674115
scaf0354737.3,Bradi4g35780.1|PACid:21810772,41.25
scaf0354737.2,Bradi1g19910.1|PACid:21822710,14.8148148148
scaf0354737.1,Bradi1g19920.1|PACid:21820707,8.75
scaf0421731.2,Bradi3g47510.1|PACid:21829350,59.5671981777
scaf0349286.2,Bradi2g25080.2|PACid:21809216,12.6213592233
scaf0129567.1,Bradi1g44660.1|PACid:21819302,46.218487395
scaf0129567.2,Bradi2g55077.1|PACid:21806319,8.57142857143
scaf0129567.3,Bradi2g55070.1|PACid:21806060,24.7787610619
scaf0199675.1,Bradi1g67080.1|PACid:21818331,22.641509434
scaf0158191.3,Bradi4g01410.1|PACid:21813123,15.9757330637
scaf0158191.2,Bradi4g27260.1|PACid:21814002,13.0718954248
scaf0158191.1,Bradi1g68750.1|PACid:21819270,63.2996632997
scaf0158191.4,Bradi5g18490.1|PACid:21825096,46.0465116279
scaf0243456.1,Bradi1g74997.1|PACid:21818136,18.1696726787
scaf0435552.1,Bradi3g28040.1|PACid:21828933,35.2836879433
scaf0110256.1,Bradi2g01430.1|PACid:21804795,7.39436619718
scaf0382883.1,Bradi1g06945.1|PACid:21819376,11.5332428765
scaf0381144.1,Bradi3g47990.1|PACid:21833235,30.0740740741
scaf0053945.1,Bradi1g15540.1|PACid:21820997,24.9500998004
scaf0034495.2,Bradi1g16000.1|PACid:21820738,19.8992443325
scaf0034495.1,Bradi1g53347.1|PACid:21816935,38.2252559727
scaf0367990.2,Bradi3g23590.1|PACid:21832857,37.1764705882
scaf0367990.3,Bradi2g42550.1|PACid:21806072,22.8346456693
scaf0367990.1,Bradi1g43887.1|PACid:21821960,32.8173374613
scaf0286787.2,Bradi3g59770.1|PACid:21833527,50.3311258278
scaf0031331.1,Bradi3g08150.1|PACid:21828940,37.4365482234
scaf0208332.1,Bradi2g53532.2|PACid:21806153,30.3703703704
scaf0208332.2,Bradi4g00250.1|PACid:21813085,30.1559792028
scaf0208332.3,Bradi1g58330.1|PACid:21814863,22.8228228228
scaf0297408.1,Bradi4g43320.1|PACid:21811897,6.53266331658
scaf0335166.1,Bradi2g33150.1|PACid:21808307,34.3416370107
scaf0286787.1,Bradi3g59360.1|PACid:21827598,25.5813953488
scaf0212845.1,Bradi1g44620.1|PACid:21822337,59.5238095238
scaf0068428.3,Bradi4g33230.1|PACid:21812422,39.6551724138
scaf0419242.1,Bradi2g53180.1|PACid:21804085,43.5714285714
scaf0060886.1,Bradi3g21077.1|PACid:21831536,60.3723404255
scaf0017577.1,Bradi3g41620.1|PACid:21831873,21.2345679012
scaf0017577.3,Bradi3g41550.1|PACid:21833154,3.17919075145
scaf0017577.2,Bradi3g47390.1|PACid:21832522,34.7553324969
scaf0339937.4,Bradi4g25540.1|PACid:21812040,26.3698630137
scaf0339937.1,Bradi1g36190.1|PACid:21817171,56.3139931741
scaf0145580.1,Bradi2g04720.1|PACid:21807505,25.250501002
scaf0114968.5,Bradi2g04510.1|PACid:21807263,31.4136125654
scaf0114968.3,Bradi2g39247.2|PACid:21803249,50.9698275862
scaf0114968.2,Bradi1g59537.1|PACid:21815943,46.8277945619
scaf0114968.1,Bradi1g53085.1|PACid:21816238,50.4750593824
scaf0325723.1,Bradi1g54630.1|PACid:21823476,56.4220183486
scaf0035752.3,Bradi3g05790.2|PACid:21832978,50.989010989
scaf0082607.1,Bradi1g28737.1|PACid:21820858,49.7787610619
scaf0096015.2,Bradi1g59820.1|PACid:21815381,21.7261904762
scaf0096015.1,Bradi2g55430.1|PACid:21809584,59.2997811816
scaf0051305.2,Bradi2g50390.2|PACid:21805472,5.6338028169
scaf0051305.1,Bradi2g36037.1|PACid:21804612,31.2859884837
scaf0375147.1,Bradi2g09940.1|PACid:21802942,12.4105011933
scaf0239803.1,Bradi1g58220.1|PACid:21817076,6.41711229947
scaf0435977.1,Bradi4g30790.1|PACid:21812665,31.421446384
scaf0392612.1,Bradi3g03230.1|PACid:21830342,47.6718403548
scaf0088993.1,Bradi2g27987.1|PACid:21809339,61.698440208
scaf7362811.1,Bradi2g60817.1|PACid:21807880,8.57538035961
scaf0310510.1,Bradi3g31737.1|PACid:21831023,16.5919282511
scaf0291284.1,Bradi4g11550.1|PACid:21811767,49.4444444444
scaf0291284.2,Bradi4g11550.1|PACid:21811767,49.4444444444
scaf0431657.1,Bradi1g58190.1|PACid:21821448,56.0
scaf0407014.4,Bradi2g01420.1|PACid:21802860,50.9578544061
scaf0140643.1,Bradi1g61397.1|PACid:21820142,22.3728813559
scaf0407014.3,Bradi2g18717.1|PACid:21803784,4.69107551487
scaf0247202.2,Bradi3g55810.1|PACid:21830113,1.3201320132
scaf0264779.7,Bradi2g51586.1|PACid:21807590,29.0076335878
scaf0373589.1,Bradi5g11980.3|PACid:21824035,42.0494699647
scaf0148451.1,Bradi4g08300.1|PACid:21813559,51.5690376569
scaf0352662.2,Bradi4g29360.1|PACid:21812617,47.6446837147
scaf0352662.1,Bradi4g41920.1|PACid:21814099,17.7095631641
scaf0326970.1,Bradi1g15840.1|PACid:21818681,6.96721311475
scaf0285642.3,Bradi1g63290.1|PACid:21818235,31.7427385892
scaf0285642.2,Bradi1g64620.1|PACid:21823563,31.9587628866
scaf0285642.1,Bradi4g36160.1|PACid:21814511,25.7046223224
scaf0079246.1,Bradi2g08370.1|PACid:21806035,28.9926289926
scaf0250125.1,Bradi2g59670.1|PACid:21806576,32.2580645161
scaf0290387.1,Bradi1g28790.1|PACid:21821838,5.05709624796
scaf0288530.1,Bradi1g16517.1|PACid:21815655,29.476584022
scaf0288530.2,Bradi5g09040.1|PACid:21825750,17.3076923077
scaf0080044.1,Bradi1g51890.1|PACid:21819794,5.72307692308
scaf0197157.1,Bradi2g49530.1|PACid:21805642,14.2
scaf0405307.1,Bradi1g09470.1|PACid:21817768,11.8644067797
scaf0405307.3,Bradi1g09450.2|PACid:21816038,7.66773162939
scaf0405307.2,Bradi2g32270.1|PACid:21807826,44.6202531646
scaf0181043.1,Bradi1g09100.1|PACid:21817229,51.329787234
scaf0209361.1,Bradi4g08520.1|PACid:21813698,51.7291066282
scaf0229268.1,Bradi3g17010.1|PACid:21829758,18.9423835833
scaf0386122.1,Bradi1g48210.1|PACid:21822016,15.5223880597
scaf0334348.1,Bradi3g03490.1|PACid:21827886,6.04467805519
scaf0305150.1,Bradi1g23640.1|PACid:21815606,55.3784860558
scaf0247383.1,Bradi1g35030.1|PACid:21819928,40.0
scaf0119845.2,Bradi5g18580.1|PACid:21826507,26.2254901961
scaf0038799.1,Bradi4g06460.1|PACid:21812174,31.1600338696
scaf0038799.2,Bradi5g22842.1|PACid:21825908,4.76481368357
scaf0038799.3,Bradi5g22547.1|PACid:21824221,3.0534351145
scaf0038799.4,Bradi2g35767.1|PACid:21809103,12.7946127946
scaf0211625.2,Bradi4g34170.1|PACid:21811456,1.42857142857
scaf0211625.1,Bradi1g00620.1|PACid:21815277,20.320855615
scaf0406013.3,Bradi1g05850.1|PACid:21817098,17.0588235294
scaf0373753.1,Bradi5g24290.1|PACid:21824424,5.81395348837
scaf0162435.1,Bradi1g22020.1|PACid:21820766,6.00858369099
scaf0405317.1,Bradi1g64770.1|PACid:21817990,19.6410767697
scaf0291816.3,Bradi4g33690.1|PACid:21811545,38.4615384615
scaf0291816.2,Bradi3g39870.1|PACid:21831867,9.75609756098
scaf0291816.1,Bradi3g20720.1|PACid:21828337,7.64705882353
scaf0291816.4,Bradi3g29450.1|PACid:21830996,55.1724137931
scaf0345159.1,Bradi5g12050.1|PACid:21824768,55.0387596899
scaf0089541.1,Bradi2g18810.1|PACid:21807916,11.4967462039
scaf0132170.1,Bradi4g12210.1|PACid:21813308,6.29921259843
scaf0413124.1,Bradi3g44480.1|PACid:21827370,33.7677725118
scaf0397079.1,Bradi4g04010.1|PACid:21811152,25.0
scaf0175672.1,Bradi1g48740.1|PACid:21822471,5.5
scaf0244007.1,Bradi2g36687.1|PACid:21806248,14.7157190635
scaf0206347.1,Bradi2g36640.1|PACid:21809487,14.0762463343
scaf0270977.1,Bradi3g32427.1|PACid:21829605,32.1995464853
scaf0152830.3,Bradi4g07810.1|PACid:21813056,11.7760617761
scaf0152830.2,Bradi4g00800.1|PACid:21811677,20.4166666667
scaf0152830.1,Bradi1g77830.1|PACid:21822055,11.7493472585
scaf0273931.1,Bradi4g41760.1|PACid:21813687,8.45481049563
scaf0389352.1,Bradi5g21710.1|PACid:21824876,50.3875968992
scaf0002943.6,Bradi4g15450.2|PACid:21813604,63.436928702
scaf0002943.4,Bradi2g42910.1|PACid:21809240,52.7058823529
scaf0002943.2,Bradi4g13940.1|PACid:21812331,19.6911196911
scaf0141222.1,Bradi4g07810.1|PACid:21813056,2.12355212355
scaf0278178.1,Bradi1g58660.1|PACid:21820593,43.6936936937
scaf0428782.2,Bradi5g14887.2|PACid:21824260,14.201183432
scaf0310921.1,Bradi5g23280.1|PACid:21826157,35.8974358974
scaf0428850.1,Bradi2g36370.1|PACid:21804735,29.5505617978
scaf0420839.1,Bradi1g47277.1|PACid:21815968,27.8481012658
scaf0086380.1,Bradi1g59760.1|PACid:21816029,53.0150753769
scaf0003306.1,Bradi3g36940.1|PACid:21833243,12.4423963134
scaf0094356.1,Bradi4g34040.1|PACid:21813872,42.2018348624
scaf0030204.1,Bradi1g28366.1|PACid:21822298,35.7753357753
scaf0435620.2,Bradi1g75670.1|PACid:21820739,20.3761755486
scaf0435620.1,Bradi3g12770.1|PACid:21831611,49.7777777778
scaf0231047.1,Bradi1g63490.1|PACid:21820179,14.0186915888
scaf0111859.1,Bradi3g04180.1|PACid:21832257,55.8429118774
scaf0296381.1,Bradi1g66167.1|PACid:21816399,36.9890329013
scaf0301740.1,Bradi1g20260.1|PACid:21814960,3.85356454721
scaf0256155.1,Bradi3g60640.1|PACid:21831714,18.085106383
scaf0308709.1,Bradi3g28460.1|PACid:21833577,63.5483870968
scaf0098357.2,Bradi1g16517.1|PACid:21815655,39.3939393939
scaf0224658.1,Bradi2g48610.1|PACid:21803721,36.790923825
scaf0357621.1,Bradi5g00750.1|PACid:21826007,32.9764453961
scaf0435107.1,Bradi4g05310.1|PACid:21814542,33.1503841932
scaf0022334.3,Bradi3g49500.1|PACid:21833385,13.0769230769
scaf0236341.1,Bradi1g44090.1|PACid:21817692,9.70588235294
scaf0098833.1,Bradi1g58930.1|PACid:21815158,17.0018281536
scaf0324969.1,Bradi2g06030.1|PACid:21803422,23.3628318584
scaf0098729.1,Bradi2g27940.1|PACid:21805679,15.6398104265
scaf0435098.1,Bradi3g29230.1|PACid:21830373,32.5581395349
scaf0199452.1,Bradi3g24417.1|PACid:21827033,10.4510942385
scaf0435658.3,Bradi5g02320.1|PACid:21824804,12.0765832106
scaf0435658.1,Bradi5g25060.1|PACid:21823956,7.65027322404
scaf0056832.1,Bradi1g54960.1|PACid:21822835,18.9839572193
scaf0342186.1,Bradi4g36477.1|PACid:21810361,48.686244204
scaf0304024.1,Bradi2g37377.1|PACid:21807355,6.39097744361
scaf0430898.1,Bradi5g17790.1|PACid:21826665,14.6017699115
scaf0341568.1,Bradi3g42510.1|PACid:21828969,46.4435146444
scaf0121165.2,Bradi1g03790.1|PACid:21819744,25.5555555556
scaf0121165.3,Bradi1g03790.1|PACid:21819744,15.0
scaf0045076.1,Bradi5g15904.1|PACid:21826364,35.1955307263
scaf0078336.2,Bradi3g34280.1|PACid:21829673,8.38709677419
scaf0321696.2,Bradi3g50640.1|PACid:21833641,12.3595505618
scaf0040961.1,Bradi1g54210.1|PACid:21822891,34.8226018397
scaf0285808.2,Bradi4g41550.1|PACid:21811960,4.11861614498
scaf0285808.1,Bradi1g26710.1|PACid:21822140,45.3980099502
scaf0073272.1,Bradi4g16340.1|PACid:21811723,58.1162324649
scaf0153310.1,Bradi1g43250.1|PACid:21815007,22.3376623377
scaf0111694.1,Bradi5g25117.1|PACid:21825418,13.8263665595
scaf0338766.1,Bradi4g05680.1|PACid:21810953,6.62139219015
scaf0063637.1,Bradi5g07190.1|PACid:21826461,8.72576177285
scaf0397901.1,Bradi1g38290.1|PACid:21815741,54.6875
scaf0079300.1,Bradi4g38300.1|PACid:21809883,28.9081885856
scaf0427500.1,Bradi1g13950.1|PACid:21817554,19.1304347826
scaf0085285.2,Bradi3g60400.1|PACid:21833359,15.8924205379
scaf0085285.1,Bradi4g10610.1|PACid:21811105,45.251396648
scaf0283776.1,Bradi1g32757.1|PACid:21818420,19.335347432
scaf0103623.1,Bradi2g37430.1|PACid:21804084,26.6666666667
scaf0201198.1,Bradi4g38757.1|PACid:21812392,36.4130434783
scaf0132383.1,Bradi1g59587.1|PACid:21816629,25.3796095445
scaf0132383.2,Bradi4g02710.1|PACid:21809770,9.26640926641
scaf0132383.3,Bradi1g23880.1|PACid:21822275,11.0878661088
scaf0288384.1,Bradi2g27970.1|PACid:21807291,46.9208211144
scaf0148059.1,Bradi2g20490.1|PACid:21808038,34.8643006263
scaf0211298.1,Bradi2g49680.1|PACid:21807139,51.2304250559
scaf0361552.2,Bradi1g75700.1|PACid:21822300,8.99653979239
scaf0019440.2,Bradi4g29096.1|PACid:21811501,7.59493670886
scaf0396197.2,Bradi1g53130.1|PACid:21815187,31.5196998124
scaf0251461.1,Bradi3g14460.1|PACid:21831790,30.8176100629
scaf0388857.1,Bradi3g31480.1|PACid:21832929,41.7021276596
scaf0122843.2,Bradi2g53340.3|PACid:21804327,20.3571428571
scaf0122843.1,Bradi1g63500.1|PACid:21815481,16.1654135338
scaf0004018.1,Bradi2g50120.1|PACid:21805341,30.547112462
scaf0004018.2,Bradi3g40450.1|PACid:21831230,15.6779661017
scaf0297282.1,Bradi1g56640.1|PACid:21822974,14.8897058824
scaf0012699.1,Bradi3g05380.1|PACid:21831965,44.7257383966
scaf7362440.1,Bradi2g38520.1|PACid:21808395,5.62153602534
scaf7363899.1,Bradi1g28320.1|PACid:21819640,54.1258741259
scaf0230883.1,Bradi2g56810.1|PACid:21809535,20.3791469194
scaf0225563.1,Bradi3g37020.1|PACid:21829894,35.4048964218
scaf0225563.2,Bradi1g59660.1|PACid:21821114,67.9089026915
scaf0300908.2,Bradi1g15710.1|PACid:21821911,55.9190031153
scaf0300908.3,Bradi5g23210.1|PACid:21826351,2.5641025641
scaf0300908.1,Bradi5g23190.1|PACid:21825792,19.8717948718
scaf0314744.1,Bradi2g14820.1|PACid:21805060,42.875
scaf0300908.4,Bradi3g15540.1|PACid:21833239,11.7647058824
scaf0300908.5,Bradi3g15550.1|PACid:21831652,23.4741784038
scaf0173022.1,Bradi3g19400.1|PACid:21831183,20.4268292683
scaf0025949.4,Bradi4g26970.1|PACid:21814683,3.99484536082
scaf0025949.3,Bradi4g44120.4|PACid:21812504,37.2727272727
scaf0025949.1,Bradi3g50740.1|PACid:21826853,44.9826989619
scaf0129044.1,Bradi2g26795.1|PACid:21809653,19.4736842105
scaf0307966.1,Bradi4g33395.1|PACid:21810214,45.5242966752
scaf0014384.1,Bradi1g45370.1|PACid:21818702,36.9014084507
scaf0090602.1,Bradi3g33737.1|PACid:21831075,40.8719346049
scaf0272278.2,Bradi5g13180.1|PACid:21826306,22.9038854806
scaf0272278.3,Bradi3g00270.1|PACid:21828458,22.9166666667
scaf0277939.1,Bradi4g44690.1|PACid:21814562,18.6295503212
scaf0272278.1,Bradi3g56660.1|PACid:21827553,51.5350877193
scaf0264282.2,Bradi3g14710.1|PACid:21829470,51.1627906977
scaf0042202.1,Bradi2g12880.1|PACid:21806749,47.3760932945
scaf0042202.2,Bradi4g06080.1|PACid:21811039,23.8095238095
scaf0221397.1,Bradi5g08830.1|PACid:21823938,15.3846153846
scaf0149684.1,Bradi2g46937.1|PACid:21807658,44.249201278
scaf0432341.1,Bradi3g06550.1|PACid:21828766,5.64516129032
scaf0394977.1,Bradi3g28570.1|PACid:21829826,10.9022556391
scaf0021509.2,Bradi4g36610.1|PACid:21813435,33.5570469799
scaf0021509.1,Bradi1g07650.1|PACid:21821685,25.0
scaf0027453.2,Bradi2g48467.1|PACid:21806662,49.8046875
scaf7355653.1,Bradi1g72417.1|PACid:21816563,2.77207392197
scaf0121379.1,Bradi3g26670.1|PACid:21827310,6.97674418605
scaf0188344.1,Bradi1g17730.1|PACid:21818832,34.0326340326
scaf0166036.1,Bradi1g55216.1|PACid:21823684,23.5638921454
scaf0369916.2,Bradi1g22280.1|PACid:21817751,65.4761904762
scaf0038481.1,Bradi4g28440.3|PACid:21812805,46.5517241379
scaf0038481.2,Bradi1g42030.1|PACid:21818199,12.0481927711
scaf0369916.1,Bradi4g20030.1|PACid:21813272,12.7659574468
scaf0080386.3,Bradi2g23357.1|PACid:21807655,29.2024539877
scaf0080386.2,Bradi3g59040.1|PACid:21830857,10.3937007874
scaf0080386.1,Bradi1g07360.1|PACid:21821758,48.380952381
scaf0080386.5,Bradi2g47230.1|PACid:21807090,18.1818181818
scaf0080386.4,Bradi2g62320.1|PACid:21808448,53.4117647059
scaf0428200.2,Bradi1g25302.1|PACid:21821481,0.0
scaf0383504.1,Bradi2g01590.1|PACid:21807761,29.6703296703
scaf0396936.1,Bradi1g19250.1|PACid:21821081,25.5319148936
scaf0164298.1,Bradi1g63087.1|PACid:21823622,38.3248730964
scaf0433253.2,Bradi1g24680.1|PACid:21823754,11.8143459916
scaf0433253.1,Bradi1g24690.1|PACid:21819518,11.5789473684
scaf0117670.5,Bradi3g38897.1|PACid:21832655,44.387755102
scaf0117670.2,Bradi4g33400.1|PACid:21812554,13.2075471698
scaf0117670.3,Bradi1g50760.1|PACid:21819773,47.5345167653
scaf0097611.2,Bradi2g26660.1|PACid:21809049,39.5910780669
scaf0097611.3,Bradi1g02230.1|PACid:21816416,50.3896103896
scaf0362332.1,Bradi5g11940.1|PACid:21826738,10.551558753
scaf0097611.1,Bradi2g26660.1|PACid:21809049,39.219330855
scaf0434696.1,Bradi4g41230.1|PACid:21814441,9.24261874198
scaf0414457.2,Bradi4g35557.1|PACid:21812831,6.09375
scaf0414457.1,Bradi3g51660.1|PACid:21831786,36.2984218077
scaf0429126.1,Bradi1g02180.1|PACid:21818444,48.4649122807
scaf0090950.1,Bradi5g10170.1|PACid:21824197,6.48648648649
scaf0392675.1,Bradi1g28490.1|PACid:21822566,52.1505376344
scaf0154501.1,Bradi1g07470.1|PACid:21816544,13.0769230769
scaf0154501.2,Bradi1g23287.1|PACid:21820128,42.7536231884
scaf0154501.3,Bradi1g07450.1|PACid:21815297,24.4299674267
scaf0380955.1,Bradi5g00750.1|PACid:21826007,49.4646680942
scaf0269190.2,Bradi3g20580.1|PACid:21830777,20.618556701
scaf0269190.1,Bradi1g07700.1|PACid:21821060,28.7878787879
scaf0401580.3,Bradi1g29768.1|PACid:21822644,46.2809917355
scaf0283041.1,Bradi1g04670.1|PACid:21819167,45.9390862944
scaf0431019.1,Bradi4g24680.1|PACid:21813607,29.9089726918
scaf0204185.1,Bradi3g38250.1|PACid:21827758,28.8537549407
scaf0313938.1,Bradi1g15190.1|PACid:21816547,23.828125
scaf0362304.3,Bradi1g71465.1|PACid:21821349,43.8095238095
scaf0138464.1,Bradi1g31130.1|PACid:21823354,45.2397995705
scaf0138464.3,Bradi3g41110.1|PACid:21827994,39.5989974937
scaf0117379.1,Bradi3g27660.1|PACid:21830393,4.12371134021
scaf0148196.1,Bradi1g13350.1|PACid:21817203,11.5702479339
scaf0044481.1,Bradi5g14870.1|PACid:21826732,22.2030981067
scaf0036125.2,Bradi1g00940.1|PACid:21819819,5.95611285266
scaf0245916.1,Bradi3g54940.1|PACid:21830786,23.5976789168
scaf0231088.1,Bradi1g20160.1|PACid:21816310,51.2304250559
scaf0087242.1,Bradi2g06210.1|PACid:21803558,19.1846522782
scaf0067342.1,Bradi3g14900.1|PACid:21827199,45.0236966825
scaf0021682.1,Bradi1g47350.1|PACid:21820019,3.08483290488
scaf0318091.1,Bradi3g10630.1|PACid:21832492,7.40276035132
scaf0026409.1,Bradi3g08327.1|PACid:21832502,35.7333333333
scaf0356129.1,Bradi1g02060.1|PACid:21818029,50.1182033097
scaf0261716.2,Bradi2g50680.3|PACid:21806101,23.0061349693
scaf0189401.1,Bradi3g07457.1|PACid:21827723,53.8888888889
scaf0332517.1,Bradi4g03940.1|PACid:21812145,18.2432432432
scaf0174887.1,Bradi1g15123.1|PACid:21818687,41.6949152542
scaf0122427.1,Bradi4g06800.1|PACid:21809930,3.0959752322
scaf0045828.1,Bradi1g48930.1|PACid:21820543,45.4022988506
scaf0421281.1,Bradi3g39920.1|PACid:21828013,15.0
scaf0074271.1,Bradi1g49000.1|PACid:21821576,52.1303258145
scaf0044495.1,Bradi3g34227.1|PACid:21832695,36.253776435
scaf0044495.3,Bradi4g13805.1|PACid:21814356,34.7083926031
scaf0209065.1,Bradi2g27987.1|PACid:21809339,61.3518197574
scaf0160612.1,Bradi3g58172.2|PACid:21831716,7.4569789675
scaf0160612.2,Bradi2g46680.1|PACid:21803885,14.7265077139
scaf0407122.1,Bradi1g01257.1|PACid:21819313,17.3319327731
scaf0091633.1,Bradi1g71990.1|PACid:21822789,31.1797752809
scaf0433134.1,Bradi1g69420.1|PACid:21815447,10.4838709677
scaf0159043.2,Bradi1g29960.1|PACid:21819759,52.8541226216
scaf0405826.1,Bradi1g31290.1|PACid:21818170,25.1162790698
scaf0234631.2,Bradi3g30520.1|PACid:21828935,25.1879699248
scaf0234631.4,Bradi1g56700.1|PACid:21815033,56.0396039604
scaf0172005.1,Bradi3g54817.1|PACid:21828616,39.7350993377
scaf0145315.2,Bradi2g42490.1|PACid:21805979,20.1834862385
scaf0110123.1,Bradi4g33067.1|PACid:21810446,9.17107583774
scaf0110123.2,Bradi1g25157.1|PACid:21815881,56.5167243368
scaf0054272.2,Bradi2g40830.1|PACid:21806994,7.82918149466
scaf0054272.3,Bradi2g20890.3|PACid:21807399,41.8006430868
scaf0191867.1,Bradi3g14460.1|PACid:21831790,18.2389937107
scaf0230049.2,Bradi2g47540.1|PACid:21803756,9.48275862069
scaf7360944.1,Bradi3g53887.1|PACid:21830418,0.644329896907
scaf0043029.2,Bradi5g19605.1|PACid:21825725,21.2121212121
scaf0043029.3,Bradi5g19610.1|PACid:21825552,13.2231404959
scaf0004345.1,Bradi4g43370.1|PACid:21811967,19.6506550218
scaf0225736.1,Bradi5g15750.1|PACid:21824483,10.3448275862
scaf0042429.1,Bradi3g29060.1|PACid:21833124,3.42465753425
scaf0424142.3,Bradi3g30210.1|PACid:21827566,16.0583941606
scaf0424142.2,Bradi5g16720.1|PACid:21824841,32.2115384615
scaf0142436.2,Bradi3g47067.1|PACid:21828936,14.7093023256
scaf0424142.4,Bradi1g77980.1|PACid:21814997,31.2910284464
scaf0330624.1,Bradi5g12265.1|PACid:21824989,37.9032258065
scaf0330624.2,Bradi1g62810.1|PACid:21820373,13.1805157593
scaf0125903.2,Bradi2g51130.1|PACid:21804166,49.5915985998
scaf0125903.3,Bradi1g65750.1|PACid:21815406,36.8852459016
scaf0277746.1,Bradi2g23390.2|PACid:21808774,33.8028169014
scaf0125903.1,Bradi4g10260.1|PACid:21810803,49.1803278689
scaf0166207.1,Bradi1g68630.1|PACid:21815875,6.98529411765
scaf0080043.1,Bradi1g07737.1|PACid:21822068,8.24742268041
scaf0126569.1,Bradi5g15780.1|PACid:21825721,15.4128440367
scaf0417680.2,Bradi5g25250.1|PACid:21825190,24.2
scaf0392904.1,Bradi2g37150.1|PACid:21809301,18.7050359712
scaf0133223.1,Bradi1g74120.1|PACid:21820085,44.972972973
scaf0133223.2,Bradi4g34330.1|PACid:21812039,21.9424460432
scaf0144551.1,Bradi2g56890.1|PACid:21807150,11.1538461538
scaf0430207.1,Bradi5g20197.1|PACid:21826358,36.9897959184
scaf0386355.1,Bradi1g35190.1|PACid:21822171,17.4022698613
scaf0113891.1,Bradi2g14610.1|PACid:21803323,19.7002141328
scaf0274136.1,Bradi5g10954.1|PACid:21825994,52.5062656642
scaf0416345.1,Bradi1g75560.1|PACid:21820025,12.0720720721
scaf0417575.3,Bradi2g11337.1|PACid:21805135,53.5087719298
scaf0417575.2,Bradi1g65250.1|PACid:21817332,39.6946564885
scaf0115775.2,Bradi4g03720.1|PACid:21812481,7.30864197531
scaf0117822.1,Bradi2g16647.1|PACid:21803542,31.7249029395
scaf0012308.2,Bradi1g76800.1|PACid:21817972,5.23690773067
scaf0012308.3,Bradi1g76810.1|PACid:21821162,28.5714285714
scaf0012308.1,Bradi3g31947.2|PACid:21832220,16.9572107765
scaf7363830.2,Bradi2g41300.1|PACid:21806212,30.3370786517
scaf0127644.1,Bradi1g45090.1|PACid:21815288,52.1657250471
scaf7363830.1,Bradi2g41300.1|PACid:21806212,42.9213483146
scaf0215529.1,Bradi4g29230.1|PACid:21813940,49.387755102
